CustomerID,Age,Gender,Region,SubscriptionType,TenureMonths,AvgMonthlyWatchHours,Churned,Cluster,PCA1,PCA2,SegmentName
CUST_0479,59,Female,East,Basic,38,12.8,0,1,1.3538090827550053,-0.3199616739836645,At-Risk Mid-Tenure
CUST_0480,47,Female,North,Basic,48,5.7,0,1,1.4907644797576147,-0.28547737240451393,At-Risk Mid-Tenure
CUST_0481,36,Male,North,Basic,27,16.4,0,3,-0.07831855255254676,-0.6095816776078098,Young High-Engagement
CUST_0482,34,Female,North,Basic,20,5.7,0,3,0.03962815304751527,-1.444488128120744,Young High-Engagement
CUST_0483,36,Male,West,Premium,12,9.7,0,3,-0.30693446412796394,-1.5655723851956487,Young High-Engagement
CUST_0484,45,Male,East,Basic,43,49.4,0,2,-0.514226243132762,1.7395260938697292,New Low-Engagement Users
CUST_0485,43,Female,East,Standard,31,22.8,0,1,0.07754133323745303,-0.11196458403414736,At-Risk Mid-Tenure
CUST_0486,54,Female,South,Premium,27,27.1,0,0,0.21249895092971402,-0.04491540119333487,Loyal Heavy Users
CUST_0487,43,Female,East,Standard,32,43.8,0,0,-0.7344033115420973,1.001372709910004,Loyal Heavy Users
CUST_0488,40,Female,East,Premium,10,49.8,0,0,-1.8269050813508976,0.40443826114563014,Loyal Heavy Users
CUST_0489,26,Female,North,Basic,3,29.6,1,3,-1.8075882762870605,-0.9277718046969002,Young High-Engagement
CUST_0490,29,Female,South,Premium,45,40.8,0,2,-0.7429640503319294,1.3659738067838416,New Low-Engagement Users
CUST_0491,18,Male,East,Basic,27,17.0,0,3,-0.8239137955448174,-0.5971867268805683,Young High-Engagement
CUST_0492,18,Male,West,Standard,35,16.0,1,2,-0.5179277699589508,-0.3208730998362088,New Low-Engagement Users
CUST_0493,64,Male,East,Standard,31,20.7,0,1,1.0037465947798232,-0.19791967120988804,At-Risk Mid-Tenure
CUST_0494,51,Male,North,Basic,15,34.0,0,0,-0.5840487948566221,-0.1866629808996321,Loyal Heavy Users
CUST_0495,49,Female,West,Standard,16,34.4,0,0,-0.6470904573053057,-0.1273406850394667,Loyal Heavy Users
CUST_0496,65,Female,North,Standard,13,16.4,1,0,0.6189685735456294,-1.1531029372069,Loyal Heavy Users
CUST_0497,42,Male,East,Basic,49,7.5,0,1,1.2511373805244073,-0.1577016766192274,At-Risk Mid-Tenure
CUST_0498,57,Male,West,Basic,35,32.0,1,0,0.40127594441310716,0.5357365921324988,Loyal Heavy Users
CUST_0499,62,Female,South,Standard,52,7.3,0,1,2.1604477358058154,-0.024874534880540165,At-Risk Mid-Tenure
CUST_0500,18,Male,South,Standard,11,29.3,0,3,-1.8504177685708072,-0.6238201190613509,Young High-Engagement
CUST_0501,33,Female,West,Premium,59,35.0,1,2,0.11582877870442998,1.6467543734508892,New Low-Engagement Users
CUST_0502,56,Female,West,Standard,21,35.3,0,0,-0.2366610484173996,0.13032852378317183,Loyal Heavy Users
CUST_0503,22,Female,North,Premium,51,37.9,0,2,-0.7075090380044233,1.4563187318760846,New Low-Engagement Users
CUST_0504,39,Female,West,Standard,54,43.8,0,2,-0.16393946248957833,1.8976158901386597,New Low-Engagement Users
CUST_0505,46,Female,North,Basic,11,25.5,0,3,-0.575231602191894,-0.7894942671961187,Young High-Engagement
CUST_0506,20,Male,East,Basic,30,36.8,1,2,-1.4409675457772892,0.5387422511206958,New Low-Engagement Users
CUST_0507,29,Female,North,Standard,48,31.3,0,2,-0.26097620462848287,1.0036017091672325,New Low-Engagement Users
CUST_0508,43,Female,West,Standard,53,10.1,0,1,1.319448789273329,0.139777606261728,At-Risk Mid-Tenure
CUST_0509,33,Male,West,Basic,35,2.3,0,1,0.6346463922572152,-1.0052914465281417,At-Risk Mid-Tenure
CUST_0510,68,Female,East,Basic,22,14.9,0,1,1.0985363260171066,-0.8583594573424919,At-Risk Mid-Tenure
CUST_0511,54,Female,West,Premium,38,22.7,0,1,0.7549733345189337,0.1805370561604741,At-Risk Mid-Tenure
CUST_0512,39,Female,West,Standard,31,31.2,0,2,-0.4208452578261659,0.31294673539337803,New Low-Engagement Users
CUST_0513,46,Female,South,Standard,14,42.6,0,0,-1.1637825061314793,0.206525550405825,Loyal Heavy Users
CUST_0514,31,Female,South,Standard,24,10.6,1,3,-0.14494754156708795,-1.0336084537383223,Young High-Engagement
CUST_0515,45,Female,East,Basic,50,7.2,0,1,1.4166699438788672,-0.12905835075242283,At-Risk Mid-Tenure
CUST_0516,22,Female,North,Basic,49,48.2,0,2,-1.1884760118412085,1.9004673457144858,New Low-Engagement Users
CUST_0517,64,Female,South,Basic,32,6.3,1,1,1.6165038950139317,-0.8923671065415553,At-Risk Mid-Tenure
CUST_0518,66,Female,North,Basic,36,24.4,0,1,1.1010855607875043,0.19766997459704996,At-Risk Mid-Tenure
CUST_0519,47,Female,West,Standard,32,29.7,0,0,-0.0066155598406858855,0.2853774086499315,Loyal Heavy Users
CUST_0520,63,Female,South,Standard,55,27.5,0,1,1.4872152278222193,1.1304677520801791,At-Risk Mid-Tenure
CUST_0521,69,Male,East,Premium,15,5.2,1,1,1.2964785060278854,-1.639157631219475,At-Risk Mid-Tenure
CUST_0522,22,Female,East,Premium,43,3.8,0,2,0.3991331361266431,-0.6124594148739594,New Low-Engagement Users
CUST_0523,29,Female,East,Basic,58,6.2,1,1,1.0813690784435614,0.13103708214702395,At-Risk Mid-Tenure
CUST_0524,33,Male,South,Standard,35,29.7,0,2,-0.4680890115104191,0.39395436087743535,New Low-Engagement Users
CUST_0525,43,Female,North,Standard,3,27.7,0,3,-1.049753901031134,-1.007567967362113,Young High-Engagement
CUST_0526,43,Male,West,Premium,16,12.5,0,3,-0.006189634777252988,-1.251797806463595,Young High-Engagement
CUST_0527,65,Male,North,Basic,5,32.3,0,0,-0.2866801351109578,-0.6685128222679345,Loyal Heavy Users
CUST_0528,38,Female,North,Standard,21,41.2,0,0,-1.1955591249851618,0.41338051024944855,Loyal Heavy Users
CUST_0529,56,Male,West,Standard,10,3.0,0,1,0.6978860759595188,-1.9692962376503702,At-Risk Mid-Tenure
CUST_0530,53,Female,West,Basic,19,25.4,0,0,-0.024903797674442375,-0.46012455150295795,Loyal Heavy Users
CUST_0531,50,Female,South,Basic,25,34.8,0,0,-0.324150619757406,0.26240351450100935,Loyal Heavy Users
CUST_0532,47,Female,South,Standard,4,13.4,0,3,-0.2806994598073079,-1.6928541176341743,Young High-Engagement
CUST_0533,54,Male,South,Standard,29,16.1,0,1,0.7216379971255262,-0.5248111706953821,At-Risk Mid-Tenure
CUST_0534,40,Male,South,Basic,19,31.1,0,3,-0.7753505572669376,-0.1822178524131522,Young High-Engagement
CUST_0535,27,Female,South,Standard,43,45.0,0,2,-1.0585923978462672,1.4965842184280698,New Low-Engagement Users
CUST_0536,22,Other,West,Basic,2,40.7,0,3,-2.4478561010124773,-0.4059012231729356,Young High-Engagement
CUST_0537,53,Female,North,Standard,10,29.6,0,0,-0.4928939657499831,-0.6139452338339881,Loyal Heavy Users
CUST_0538,51,Male,South,Basic,43,36.8,0,0,0.23335364346266646,1.1021591147284409,Loyal Heavy Users
CUST_0539,69,Female,South,Premium,25,18.9,0,1,1.07728606405671,-0.5303084871690119,At-Risk Mid-Tenure
CUST_0540,48,Female,North,Basic,20,32.4,1,0,-0.47380914871756613,-0.06679855650201437,Loyal Heavy Users
CUST_0541,27,Female,South,Basic,48,23.8,0,2,-0.0392934335879812,0.6185691956457668,New Low-Engagement Users
CUST_0542,36,Male,North,Basic,19,10.3,0,3,-0.0985592727825665,-1.2484735978120085,Young High-Engagement
CUST_0543,49,Female,North,Basic,23,35.4,0,0,-0.45481359302220953,0.2101850484376856,Loyal Heavy Users
CUST_0544,18,Female,West,Standard,24,28.3,0,3,-1.3783441130286196,-0.1428933718431544,Young High-Engagement
CUST_0545,22,Other,East,Basic,11,18.6,0,3,-1.2594657968989564,-1.166186378526571,Young High-Engagement
CUST_0546,62,Male,West,Premium,46,45.7,0,0,0.4157031818773124,1.6905765458880146,Loyal Heavy Users
CUST_0547,21,Female,East,Basic,34,2.0,0,3,0.1325374432967977,-1.0736979257417278,Young High-Engagement
CUST_0548,33,Female,East,Basic,55,16.5,0,2,0.7275063013708051,0.5383176204868858,New Low-Engagement Users
CUST_0549,41,Male,East,Basic,28,3.8,0,1,0.6623984293453224,-1.2070396698483874,At-Risk Mid-Tenure
CUST_0550,33,Female,South,Basic,5,38.6,0,3,-1.8228025683845468,-0.3792248095849442,Young High-Engagement
CUST_0551,19,Female,West,Basic,59,35.4,0,2,-0.461395578001397,1.6529903996676028,New Low-Engagement Users
CUST_0552,66,Male,East,Standard,5,17.2,0,0,0.3611121421797368,-1.4386164001639583,Loyal Heavy Users
CUST_0553,45,Male,North,Standard,51,34.1,1,2,0.3672749749303733,1.285576398071032,New Low-Engagement Users
CUST_0554,49,Female,South,Standard,21,20.4,0,3,0.0824386198315583,-0.6376706781385522,Young High-Engagement
CUST_0555,44,Male,West,Standard,12,38.1,0,0,-1.1292722400407653,-0.10715011548383482,Loyal Heavy Users
CUST_0556,37,Female,East,Standard,50,23.3,1,2,0.44806883411065634,0.6850171324389822,New Low-Engagement Users
CUST_0557,41,Male,North,Basic,4,21.2,0,3,-0.8350994216551214,-1.300610491615031,Young High-Engagement
CUST_0558,29,Female,West,Standard,54,46.8,0,2,-0.6854812223450703,2.0406816144994298,New Low-Engagement Users
CUST_0559,67,Male,West,Premium,49,13.3,0,1,2.019722405341621,0.16382997008812375,At-Risk Mid-Tenure
CUST_0560,52,Female,South,Standard,42,6.9,1,1,1.4435664960672425,-0.4646640926622972,At-Risk Mid-Tenure
CUST_0561,50,Other,West,Standard,20,29.6,0,0,-0.2809599979038111,-0.20775990488848473,Loyal Heavy Users
CUST_0562,50,Other,South,Basic,38,48.5,0,0,-0.4436904837547889,1.494020530655775,Loyal Heavy Users
CUST_0563,68,Female,East,Standard,25,19.5,0,0,1.013058142774435,-0.5006817051628007,Loyal Heavy Users
CUST_0564,60,Male,South,Standard,14,4.0,1,1,0.9508320850241154,-1.750483827741292,At-Risk Mid-Tenure
CUST_0565,54,Female,North,Standard,11,17.6,0,3,0.06335380279914134,-1.1848173554705257,Young High-Engagement
CUST_0566,29,Male,South,Premium,32,25.8,0,2,-0.5711046233820678,0.06796921582516213,New Low-Engagement Users
CUST_0567,20,Male,North,Basic,11,8.9,1,3,-0.949242227015798,-1.663567095562353,Young High-Engagement
CUST_0568,18,Male,South,Basic,18,33.2,0,3,-1.774853775489395,-0.13819902640623605,Young High-Engagement
CUST_0569,50,Female,West,Standard,27,49.9,0,0,-0.8654274143767491,1.1153659776006253,Loyal Heavy Users
CUST_0570,57,Female,East,Premium,55,23.1,0,1,1.4238142413745931,0.8996895222472041,At-Risk Mid-Tenure
CUST_0571,27,Female,North,Basic,54,18.4,0,2,0.37733913770067057,0.5883411675919584,New Low-Engagement Users
CUST_0572,60,Male,South,Basic,18,20.6,1,0,0.41562161590367097,-0.7390750687214709,Loyal Heavy Users
CUST_0573,61,Male,South,Basic,56,6.6,0,1,2.2814094814410764,0.10205516846082663,At-Risk Mid-Tenure
CUST_0574,46,Other,South,Basic,23,44.3,0,0,-0.9332426622248816,0.6616436876161581,Loyal Heavy Users
CUST_0575,30,Male,West,Standard,11,21.3,0,3,-1.0474860590589035,-1.0201953953229081,Young High-Engagement
CUST_0576,29,Male,West,Standard,21,20.0,0,3,-0.7030716668826059,-0.678370366913205,Young High-Engagement
CUST_0577,48,Male,North,Basic,44,33.3,1,2,0.2871902391825966,0.9613050490428066,New Low-Engagement Users
CUST_0578,63,Female,North,Basic,5,22.7,0,0,0.019518853006625092,-1.1607868027803383,Loyal Heavy Users
CUST_0579,19,Female,West,Basic,23,32.8,0,3,-1.5525873877819496,0.04700078480814585,Young High-Engagement
CUST_0580,68,Male,North,Basic,41,4.0,0,1,2.1683487322988344,-0.6374638817301145,At-Risk Mid-Tenure
CUST_0581,67,Male,East,Standard,59,40.9,1,0,1.241113097955478,1.9825154908881315,Loyal Heavy Users
CUST_0582,52,Female,East,Premium,25,47.1,0,0,-0.7390133155455224,0.89255938114462,Loyal Heavy Users
CUST_0583,40,Female,West,Premium,41,32.8,0,2,-0.11298287547390558,0.8048943972491578,New Low-Engagement Users
CUST_0584,34,Male,North,Basic,54,47.8,0,2,-0.525324886556707,2.0968171654034955,New Low-Engagement Users
CUST_0585,43,Female,South,Premium,10,8.4,0,3,-0.040486938336250444,-1.7067097481306988,Young High-Engagement
CUST_0586,25,Male,East,Standard,22,24.4,0,3,-1.0072574613319483,-0.4168058843860329,Young High-Engagement
CUST_0587,46,Male,West,Standard,19,30.5,0,0,-0.5107204825405459,-0.2067764487490782,Loyal Heavy Users
CUST_0588,43,Female,North,Standard,1,29.5,0,3,-1.1886314247940182,-0.9974919580108436,Young High-Engagement
CUST_0589,27,Male,West,Basic,7,20.7,0,3,-1.276449964496978,-1.2175672220044174,Young High-Engagement
CUST_0590,43,Female,South,Basic,4,17.6,0,3,-0.6100536167167638,-1.4824257321885255,Young High-Engagement
CUST_0591,51,Male,East,Basic,1,7.2,1,3,0.02949375443986172,-2.128185105651686,Young High-Engagement
CUST_0592,68,Male,West,Basic,15,20.2,0,0,0.6527108105027659,-0.8741607898468291,Loyal Heavy Users
CUST_0593,58,Other,West,Basic,40,9.0,1,1,1.5330978111405722,-0.43318605093655144,At-Risk Mid-Tenure
CUST_0594,24,Male,West,Standard,12,37.0,0,3,-1.8866104543959021,-0.18359695992213396,Young High-Engagement
CUST_0595,21,Female,South,Standard,22,11.2,0,3,-0.6363343910313007,-1.0949496540081596,Young High-Engagement
CUST_0596,67,Male,West,Standard,22,3.9,1,1,1.5011598895415672,-1.4211141120481312,At-Risk Mid-Tenure
CUST_0597,62,Male,South,Basic,50,28.1,0,1,1.2568996765836233,0.955481413912553,At-Risk Mid-Tenure
CUST_0598,28,Male,South,Premium,47,30.2,0,2,-0.2900037618872417,0.9054913462412497,New Low-Engagement Users
CUST_0599,46,Female,South,Premium,17,43.7,1,0,-1.108400327579015,0.3854675242672855,Loyal Heavy Users
CUST_0600,53,Male,East,Standard,29,29.3,0,0,0.15031277338076235,0.1482644132564594,Loyal Heavy Users
CUST_0601,42,Female,East,Premium,46,17.9,0,1,0.7329282989307827,0.2506310497077843,At-Risk Mid-Tenure
CUST_0602,38,Male,West,Standard,14,40.3,0,3,-1.391860571033833,0.08096151329567397,Young High-Engagement
CUST_0603,53,Other,West,Premium,50,27.5,0,1,0.9203232909776659,0.9157182605657714,At-Risk Mid-Tenure
CUST_0604,27,Male,East,Basic,20,4.9,0,3,-0.20873820764964499,-1.4924374802461675,Young High-Engagement
CUST_0605,54,Female,North,Basic,50,28.7,0,1,0.9121087404795853,0.9780127359803648,At-Risk Mid-Tenure
CUST_0606,26,Female,East,Basic,48,45.5,0,2,-0.9527081074066462,1.72571738408474,New Low-Engagement Users
CUST_0607,41,Female,South,Basic,33,20.4,0,1,0.16040548621614234,-0.1547082867937991,At-Risk Mid-Tenure
CUST_0608,52,Female,East,Basic,55,15.5,0,1,1.5292803021142003,0.5065093608001893,At-Risk Mid-Tenure
CUST_0609,66,Female,South,Standard,59,8.0,0,1,2.525120068140931,0.30138553756270614,At-Risk Mid-Tenure
CUST_0610,52,Female,West,Standard,43,8.4,0,1,1.416415295574877,-0.3471404207768595,At-Risk Mid-Tenure
CUST_0611,65,Male,North,Standard,15,22.2,0,0,0.4519778831247899,-0.7750669707814398,Loyal Heavy Users
CUST_0612,53,Male,West,Basic,12,30.2,0,0,-0.4506064043609065,-0.5014595666241851,Loyal Heavy Users
CUST_0613,35,Female,South,Premium,40,5.0,0,1,0.7722311759206494,-0.660769165954984,At-Risk Mid-Tenure
CUST_0614,66,Female,South,Standard,54,47.0,0,0,0.78944554961024,2.0883996615062967,Loyal Heavy Users
CUST_0615,56,Female,South,Basic,20,38.0,0,0,-0.37854228207919727,0.22728778587961107,Loyal Heavy Users
CUST_0616,49,Female,North,Standard,30,29.7,1,0,0.007110249554432308,0.20555943484851066,Loyal Heavy Users
CUST_0617,41,Male,East,Basic,38,41.6,0,2,-0.526718218129502,1.1325329763361784,New Low-Engagement Users
CUST_0618,40,Male,West,Basic,3,4.9,0,3,-0.2523905505464338,-2.174944806094473,Young High-Engagement
CUST_0619,49,Female,West,Premium,28,24.4,0,0,0.15397803114739528,-0.1469428489600593,Loyal Heavy Users
CUST_0620,54,Male,East,Basic,56,31.9,0,1,0.9826272799287606,1.386964048937066,At-Risk Mid-Tenure
CUST_0621,29,Male,West,Standard,26,41.6,1,2,-1.4062936982905514,0.6292978423102845,New Low-Engagement Users
CUST_0622,66,Female,North,Premium,30,39.4,1,0,0.2980931400036231,0.7181447088951481,Loyal Heavy Users
CUST_0623,30,Male,West,Standard,13,14.6,0,3,-0.7114040287828295,-1.2805014943197006,Young High-Engagement
CUST_0624,40,Female,South,Basic,13,47.1,0,0,-1.6185887957065719,0.38932424711872604,Loyal Heavy Users
CUST_0625,42,Male,East,Basic,2,7.1,1,3,-0.29398801400270824,-2.1014919523468096,Young High-Engagement
CUST_0626,52,Female,North,Basic,37,43.9,1,0,-0.21161638715194236,1.2202153008137329,Loyal Heavy Users
CUST_0627,58,Male,East,Standard,49,48.6,0,0,0.23832116589412788,1.9573852286340514,Loyal Heavy Users
CUST_0628,47,Male,North,Standard,38,9.7,0,1,0.9976059492219608,-0.4904341518170676,At-Risk Mid-Tenure
CUST_0629,34,Male,South,Basic,2,36.4,0,3,-1.7938339168268593,-0.6133272480695062,Young High-Engagement
CUST_0630,66,Male,East,Premium,36,3.0,1,1,1.9623460586206203,-0.8951716414058462,At-Risk Mid-Tenure
CUST_0631,37,Male,West,Standard,54,20.9,0,2,0.6775289004495205,0.7261459520169793,New Low-Engagement Users
CUST_0632,65,Male,North,Basic,26,26.3,0,0,0.6523628166401083,-0.11554190894049905,Loyal Heavy Users
CUST_0633,42,Female,East,Standard,11,29.5,0,3,-0.8965365955701994,-0.5892793547972262,Young High-Engagement
CUST_0634,39,Male,West,Standard,8,46.9,0,0,-1.8167076928205652,0.17348401676407574,Loyal Heavy Users
CUST_0635,30,Female,East,Basic,44,33.9,0,2,-0.4584050038096742,0.9736999997700481,New Low-Engagement Users
CUST_0636,36,Female,East,Basic,40,24.6,1,2,0.023493580556712256,0.3411648297611648,New Low-Engagement Users
CUST_0637,66,Female,East,Premium,43,40.7,0,0,0.6776014149375783,1.3165263961510394,Loyal Heavy Users
CUST_0638,53,Male,North,Standard,22,47.6,0,0,-0.8187083716583683,0.7963388287912648,Loyal Heavy Users
CUST_0639,29,Female,West,Standard,20,2.1,0,3,-0.01588905683589004,-1.633398828632638,Young High-Engagement
CUST_0640,58,Male,South,Standard,8,49.1,0,0,-1.14372030857558,0.3050913258254761,Loyal Heavy Users
CUST_0641,36,Male,North,Basic,29,5.2,0,1,0.43886965717441606,-1.099690920156613,At-Risk Mid-Tenure
CUST_0642,29,Other,North,Basic,40,40.9,0,2,-0.9130762620538256,1.1664674231333825,New Low-Engagement Users
CUST_0643,26,Male,North,Standard,26,14.7,0,3,-0.44392249541726336,-0.7474551938805739,Young High-Engagement
CUST_0644,24,Female,South,Basic,30,7.5,0,3,-0.10144336570843107,-0.9534770016928356,Young High-Engagement
CUST_0645,45,Female,West,Basic,17,22.6,0,3,-0.29929400573144843,-0.6930675192995336,Young High-Engagement
CUST_0646,31,Female,West,Premium,20,32.6,0,3,-1.1632256339587124,-0.07381691473422784,Young High-Engagement
CUST_0647,48,Female,West,Premium,52,19.7,1,1,1.1002735672309518,0.5941698741415355,At-Risk Mid-Tenure
CUST_0648,69,Male,East,Standard,55,3.7,1,1,2.685548272162082,-0.07885371767944739,At-Risk Mid-Tenure
CUST_0649,36,Male,East,Premium,16,30.4,0,3,-1.0071527856369957,-0.344787428717329,Young High-Engagement
CUST_0650,64,Female,East,Basic,46,45.2,0,0,0.5159869520828355,1.6670701375392387,Loyal Heavy Users
CUST_0651,33,Male,South,Premium,43,19.8,1,2,0.1960847912116498,0.21576843734115106,New Low-Engagement Users
CUST_0652,22,Male,East,Basic,7,11.6,0,3,-1.1106151772737414,-1.687348431302102,Young High-Engagement
CUST_0653,52,Male,South,Premium,16,22.7,0,0,-0.05597309866652492,-0.7217879468725238,Loyal Heavy Users
CUST_0654,29,Male,West,Premium,45,3.4,1,1,0.7622295299932357,-0.5439456529595375,At-Risk Mid-Tenure
CUST_0655,42,Male,East,Standard,59,41.2,0,2,0.22702858543817023,1.9724947721068398,New Low-Engagement Users
CUST_0656,69,Male,East,Premium,47,41.5,0,0,0.8985161568445025,1.5241116958793044,Loyal Heavy Users
CUST_0657,38,Female,North,Standard,56,29.8,1,2,0.42585660598466973,1.263504387801215,New Low-Engagement Users
CUST_0658,53,Female,South,Basic,48,18.3,0,1,1.2241497614280656,0.36405325234545877,At-Risk Mid-Tenure
CUST_0659,40,Female,West,Standard,27,40.2,0,0,-0.8758472900041772,0.6098761634923873,Loyal Heavy Users
CUST_0660,33,Male,North,Standard,53,28.2,0,2,0.1901951828159658,1.0539605456525791,New Low-Engagement Users
CUST_0661,56,Male,North,Basic,23,41.5,0,0,-0.4197500659005404,0.5287914363021441,Loyal Heavy Users
CUST_0662,62,Male,West,Standard,24,31.9,0,0,0.24030989371889294,0.0855491768969639,Loyal Heavy Users
CUST_0663,59,Female,North,Premium,9,39.4,0,0,-0.6800379206346876,-0.14832585577336752,Loyal Heavy Users
CUST_0664,56,Female,South,Basic,35,30.3,1,0,0.4296134037390642,0.44790843410101544,Loyal Heavy Users
CUST_0665,31,Male,South,Standard,51,21.3,0,2,0.321295411280487,0.6177232032018469,New Low-Engagement Users
CUST_0666,48,Female,East,Premium,20,47.9,0,0,-1.0976193223817388,0.7247456046215787,Loyal Heavy Users
CUST_0667,22,Male,North,Premium,37,27.5,0,2,-0.7539978982622898,0.3523013969580264,New Low-Engagement Users
CUST_0668,52,Female,East,Premium,42,30.6,0,0,0.4897406176258943,0.7456324633782935,Loyal Heavy Users
CUST_0669,40,Female,North,Standard,17,11.8,0,3,-0.06504132849343157,-1.249663249494645,Young High-Engagement
CUST_0670,46,Female,South,Premium,47,31.7,1,2,0.37107526402794744,1.0003378625049466,New Low-Engagement Users
CUST_0671,60,Female,South,Standard,31,29.0,1,0,0.5093845854817796,0.22188491169425945,Loyal Heavy Users
CUST_0672,28,Female,South,Basic,55,10.1,0,2,0.7846773809235086,0.2064182973204072,New Low-Engagement Users
CUST_0673,35,Male,North,Standard,57,3.9,0,1,1.3811995171934688,-0.02125865912109573,At-Risk Mid-Tenure
CUST_0674,64,Female,South,Standard,8,30.6,0,0,-0.15869009781120846,-0.6335731081951153,Loyal Heavy Users
CUST_0675,29,Male,North,Basic,15,38.4,0,3,-1.6428998676960476,0.01573340917974576,Young High-Engagement
CUST_0676,26,Female,East,Standard,31,26.6,0,2,-0.7567600955644042,0.06485957257524776,New Low-Engagement Users
CUST_0677,27,Female,North,Standard,53,12.1,0,2,0.5976702629406508,0.2256941425843759,New Low-Engagement Users
CUST_0678,61,Female,East,Basic,30,33.7,1,0,0.32709214719729907,0.4219925413923161,Loyal Heavy Users
CUST_0679,34,Male,North,Standard,46,4.9,0,1,0.9354804829449866,-0.4213537954038145,At-Risk Mid-Tenure
CUST_0680,55,Female,East,Standard,20,22.6,0,0,0.20116287913057682,-0.5601632758546609,Loyal Heavy Users
CUST_0681,24,Female,South,Standard,39,9.0,0,2,0.13714564172931695,-0.5085723375292582,New Low-Engagement Users
CUST_0682,63,Female,East,Basic,53,10.0,0,1,2.1250819848153695,0.15494361241949078,At-Risk Mid-Tenure
CUST_0683,30,Male,South,Basic,55,10.9,0,2,0.8326415881765524,0.2492994637755456,New Low-Engagement Users
CUST_0684,57,Male,South,Basic,12,19.9,0,0,0.12424724024864331,-1.023398879995893,Loyal Heavy Users
CUST_0685,59,Male,East,Premium,49,3.5,0,1,2.0934879728574147,-0.34473930627537847,At-Risk Mid-Tenure
CUST_0686,26,Male,North,Basic,17,20.5,0,3,-0.976305971742009,-0.8195680918375559,Young High-Engagement
CUST_0687,67,Female,North,Standard,42,26.1,0,1,1.2720532574091323,0.5310338768371382,At-Risk Mid-Tenure
CUST_0688,44,Male,West,Basic,30,24.7,0,3,0.007937184389081323,-0.054845576990675465,Young High-Engagement
CUST_0689,19,Other,North,Basic,29,19.8,0,3,-0.8300866023095745,-0.37133921902239175,Young High-Engagement
CUST_0690,22,Male,West,Premium,19,42.1,0,3,-1.9395023038790402,0.36127769674540317,Young High-Engagement
CUST_0691,46,Male,North,Standard,46,8.1,0,1,1.287659034712456,-0.24577458104703329,At-Risk Mid-Tenure
CUST_0692,54,Female,North,Basic,11,25.8,0,0,-0.26666190197803386,-0.7660649605535282,Loyal Heavy Users
CUST_0693,55,Female,South,Standard,34,4.0,0,1,1.4147804514052826,-0.9370995327162283,At-Risk Mid-Tenure
CUST_0694,36,Female,West,Basic,50,4.5,0,1,1.164609775349991,-0.27606297109014255,At-Risk Mid-Tenure
CUST_0695,25,Female,North,Standard,7,29.1,0,3,-1.6946756941829506,-0.7906286283087777,Young High-Engagement
CUST_0696,65,Female,West,Standard,44,28.7,0,0,1.1536883221090564,0.7436270002463874,Loyal Heavy Users
CUST_0697,62,Male,South,Basic,58,44.0,0,0,0.8827313837872629,2.0948335134077976,Loyal Heavy Users
CUST_0698,18,Other,South,Basic,34,28.3,0,2,-1.0461688531159778,0.2663328685045201,New Low-Engagement Users
CUST_0699,39,Other,West,Basic,59,48.0,0,2,-0.16688426668742054,2.316711944294374,New Low-Engagement Users
CUST_0700,69,Female,South,Premium,20,3.4,1,1,1.5350086077645617,-1.5264657684664422,At-Risk Mid-Tenure
CUST_0701,34,Male,East,Premium,50,5.8,0,1,1.0321293510198655,-0.21170267055434228,At-Risk Mid-Tenure
CUST_0702,24,Female,East,Basic,38,3.2,1,3,0.3373538581414206,-0.8456856799199507,Young High-Engagement
CUST_0703,42,Male,South,Standard,24,10.1,0,3,0.31606010483784464,-1.047992127880585,Young High-Engagement
CUST_0704,62,Male,East,Basic,10,27.5,0,0,-0.04765387247349217,-0.7120639666184133,Loyal Heavy Users
CUST_0705,21,Male,North,Basic,32,32.6,1,2,-1.1654196289517749,0.4071182023424112,New Low-Engagement Users
CUST_0706,53,Male,West,Standard,52,3.2,0,1,1.9647317119949939,-0.2433734665455524,At-Risk Mid-Tenure
CUST_0707,23,Female,North,Premium,15,47.4,0,3,-2.245594810730765,0.46925787347942527,Young High-Engagement
CUST_0708,48,Female,West,Premium,37,42.3,0,0,-0.30754480165803044,1.1344529679034563,Loyal Heavy Users
CUST_0709,36,Female,South,Standard,20,15.5,0,3,-0.27461999860121833,-0.9420006745615841,Young High-Engagement
CUST_0710,61,Male,North,Basic,3,4.8,0,3,0.5933230756844302,-2.1587651628026525,Young High-Engagement
CUST_0711,56,Male,South,Standard,37,9.3,0,1,1.3412106264924073,-0.5426609877388338,At-Risk Mid-Tenure
CUST_0712,44,Male,South,Basic,57,7.2,1,1,1.6091121951288931,0.15638638035689229,At-Risk Mid-Tenure
CUST_0713,27,Other,West,Standard,40,7.0,0,1,0.371096095098557,-0.56674353255988,At-Risk Mid-Tenure
CUST_0714,43,Male,West,Basic,8,26.4,1,3,-0.8313467081223341,-0.86934242199219,Young High-Engagement
CUST_0715,36,Female,West,Standard,40,13.0,1,1,0.49034506536344796,-0.2512166069506855,At-Risk Mid-Tenure
CUST_0716,56,Female,North,Basic,44,18.5,0,1,1.2034717859983282,0.21361714065531615,At-Risk Mid-Tenure
CUST_0717,20,Male,East,Basic,56,49.5,0,2,-1.0884337542324847,2.251286014493658,New Low-Engagement Users
CUST_0718,62,Female,West,Premium,23,34.5,1,0,0.10245324182267075,0.17740170247002499,Loyal Heavy Users
