CustomerID,CSAT_Score,NPS_Category,NPS_Score_Numeric,Open_Ended_Feedback,Survey_Date
CUST_0649,2,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-12-20
CUST_0650,3,Detractor,0,"The app keeps crashing, please fix it.",2024-04-19
CUST_0651,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-14
CUST_0652,2,Promoter,10,"The app keeps crashing, please fix it.",2024-12-22
CUST_0653,5,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-01
CUST_0654,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-07
CUST_0655,5,Detractor,0,"No feedback, everything seems to be working fine.",2024-06-04
CUST_0656,2,Detractor,0,"The app keeps crashing, please fix it.",2024-02-15
CUST_0657,3,Promoter,10,Subscription price is too high for what's offered.,2024-02-24
CUST_0658,4,Passive,5,The streaming quality was terrible during the last game.,2024-09-15
CUST_0659,3,Promoter,10,"No feedback, everything seems to be working fine.",2024-11-14
CUST_0660,4,Passive,5,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-07-02
CUST_0661,1,Passive,5,"The app keeps crashing, please fix it.",2024-12-06
CUST_0662,5,Promoter,10,Subscription price is too high for what's offered.,2024-04-20
CUST_0663,3,Promoter,10,"The app keeps crashing, please fix it.",2024-12-08
CUST_0664,2,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-02-19
CUST_0665,4,Promoter,10,Wish there were more pre-game analysis segments.,2024-12-20
CUST_0666,5,Detractor,0,Wish there were more pre-game analysis segments.,2024-07-12
CUST_0667,3,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-01
CUST_0668,1,Detractor,0,"No feedback, everything seems to be working fine.",2024-02-07
CUST_0669,5,Passive,5,Subscription price is too high for what's offered.,2024-03-30
CUST_0670,5,Detractor,0,"No feedback, everything seems to be working fine.",2024-01-03
CUST_0671,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-22
CUST_0672,3,Promoter,10,Wish there were more pre-game analysis segments.,2024-07-07
CUST_0673,4,Passive,5,"No feedback, everything seems to be working fine.",2024-11-22
CUST_0674,2,Passive,5,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-07-13
CUST_0675,1,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-12
CUST_0676,1,Promoter,10,"The app keeps crashing, please fix it.",2024-11-19
CUST_0677,1,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-24
CUST_0678,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-11-25
CUST_0679,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-10-25
CUST_0680,5,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-26
CUST_0681,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-08-05
CUST_0682,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-23
CUST_0683,2,Detractor,0,"The app keeps crashing, please fix it.",2024-08-13
CUST_0684,2,Promoter,10,Subscription price is too high for what's offered.,2024-05-31
CUST_0685,1,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-04-02
CUST_0686,5,Detractor,0,The streaming quality was terrible during the last game.,2024-07-28
CUST_0687,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-04
CUST_0688,5,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-11-19
CUST_0689,5,Passive,5,"No feedback, everything seems to be working fine.",2024-07-02
CUST_0690,1,Passive,5,Wish there were more pre-game analysis segments.,2024-03-01
CUST_0691,4,Promoter,10,I love the new commentator! Great addition to the team.,2024-07-22
CUST_0692,4,Detractor,0,Subscription price is too high for what's offered.,2024-09-12
CUST_0693,5,Promoter,10,"No feedback, everything seems to be working fine.",2024-10-15
CUST_0694,2,Passive,5,Subscription price is too high for what's offered.,2024-11-12
CUST_0695,3,Passive,5,"No feedback, everything seems to be working fine.",2024-03-06
CUST_0696,1,Detractor,0,Wish there were more pre-game analysis segments.,2024-07-12
CUST_0697,4,Detractor,0,The streaming quality was terrible during the last game.,2024-01-19
CUST_0698,1,Detractor,0,The streaming quality was terrible during the last game.,2024-01-27
CUST_0699,3,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-05-18
CUST_0700,4,Detractor,0,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-08-28
CUST_0701,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-08-05
CUST_0702,3,Promoter,10,The streaming quality was terrible during the last game.,2024-12-27
CUST_0703,5,Passive,5,Subscription price is too high for what's offered.,2024-08-19
CUST_0704,2,Passive,5,The streaming quality was terrible during the last game.,2024-04-16
CUST_0705,4,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-13
CUST_0706,2,Detractor,0,"No feedback, everything seems to be working fine.",2024-01-30
CUST_0707,1,Passive,5,I love the new commentator! Great addition to the team.,2024-10-06
CUST_0708,5,Promoter,10,"The app keeps crashing, please fix it.",2024-12-28
CUST_0709,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-08
CUST_0710,4,Detractor,0,The streaming quality was terrible during the last game.,2024-10-03
CUST_0711,4,Passive,5,"The app keeps crashing, please fix it.",2024-09-25
CUST_0712,4,Promoter,10,Wish there were more pre-game analysis segments.,2024-02-26
CUST_0713,4,Detractor,0,Wish there were more pre-game analysis segments.,2024-08-18
CUST_0714,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-03
CUST_0715,3,Promoter,10,Wish there were more pre-game analysis segments.,2024-11-11
CUST_0716,3,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-08-04
CUST_0717,5,Detractor,0,"The app keeps crashing, please fix it.",2024-04-22
CUST_0718,1,Detractor,0,"The app keeps crashing, please fix it.",2024-11-07
CUST_0719,2,Passive,5,The streaming quality was terrible during the last game.,2024-04-26
CUST_0720,1,Passive,5,"The app keeps crashing, please fix it.",2024-01-23
CUST_0721,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-04-12
CUST_0722,5,Promoter,10,I love the new commentator! Great addition to the team.,2024-04-18
CUST_0723,1,Promoter,10,"The app keeps crashing, please fix it.",2024-03-20
CUST_0724,1,Detractor,0,"No feedback, everything seems to be working fine.",2024-08-10
CUST_0725,5,Detractor,0,"No feedback, everything seems to be working fine.",2024-03-02
CUST_0726,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-01-14
CUST_0727,1,Passive,5,"No feedback, everything seems to be working fine.",2024-10-03
CUST_0728,4,Promoter,10,Wish there were more pre-game analysis segments.,2024-09-22
CUST_0729,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-05-19
CUST_0730,4,Promoter,10,"The app keeps crashing, please fix it.",2024-09-18
CUST_0731,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-07-24
CUST_0732,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-06-02
CUST_0733,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-05
CUST_0734,1,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-11
CUST_0735,3,Promoter,10,"No feedback, everything seems to be working fine.",2024-12-19
CUST_0736,4,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-26
CUST_0737,2,Passive,5,"No feedback, everything seems to be working fine.",2024-07-22
CUST_0738,5,Promoter,10,I love the new commentator! Great addition to the team.,2024-08-25
CUST_0739,1,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-02-24
CUST_0740,2,Detractor,0,The streaming quality was terrible during the last game.,2024-09-06
CUST_0741,5,Promoter,10,The streaming quality was terrible during the last game.,2024-04-03
CUST_0742,4,Detractor,0,The streaming quality was terrible during the last game.,2024-10-15
CUST_0743,4,Passive,5,"No feedback, everything seems to be working fine.",2024-01-30
CUST_0744,2,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-19
CUST_0745,1,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-07-22
CUST_0746,3,Detractor,0,Subscription price is too high for what's offered.,2024-04-02
CUST_0747,5,Passive,5,The streaming quality was terrible during the last game.,2024-11-24
CUST_0748,2,Promoter,10,The streaming quality was terrible during the last game.,2024-12-15
CUST_0749,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-04-28
CUST_0750,1,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-02-08
CUST_0751,1,Passive,5,"No feedback, everything seems to be working fine.",2024-08-27
CUST_0752,1,Passive,5,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-11-25
CUST_0753,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-14
CUST_0754,4,Promoter,10,"No feedback, everything seems to be working fine.",2024-09-02
CUST_0755,1,Detractor,0,"The app keeps crashing, please fix it.",2024-07-09
CUST_0756,4,Detractor,0,I love the new commentator! Great addition to the team.,2024-05-24
CUST_0757,5,Promoter,10,"No feedback, everything seems to be working fine.",2024-05-20
CUST_0758,3,Passive,5,"No feedback, everything seems to be working fine.",2024-08-08
CUST_0759,3,Promoter,10,The streaming quality was terrible during the last game.,2024-04-04
CUST_0760,5,Detractor,0,"No feedback, everything seems to be working fine.",2024-08-24
CUST_0761,3,Passive,5,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-02-25
CUST_0762,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-12
CUST_0763,1,Passive,5,Subscription price is too high for what's offered.,2024-11-08
CUST_0764,2,Passive,5,I love the new commentator! Great addition to the team.,2024-02-13
CUST_0765,2,Promoter,10,The streaming quality was terrible during the last game.,2024-10-14
CUST_0766,5,Passive,5,"No feedback, everything seems to be working fine.",2024-02-28
CUST_0767,5,Passive,5,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-06-26
CUST_0768,4,Detractor,0,The streaming quality was terrible during the last game.,2024-09-06
CUST_0769,2,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-25
CUST_0770,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-07-27
CUST_0771,4,Detractor,0,The streaming quality was terrible during the last game.,2024-07-14
CUST_0772,2,Promoter,10,Wish there were more pre-game analysis segments.,2024-08-28
CUST_0773,5,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-02
CUST_0774,3,Detractor,0,"No feedback, everything seems to be working fine.",2024-01-15
CUST_0775,4,Promoter,10,The streaming quality was terrible during the last game.,2024-06-26
CUST_0776,4,Detractor,0,"The app keeps crashing, please fix it.",2024-01-23
CUST_0777,4,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-04
CUST_0778,1,Detractor,0,I love the new commentator! Great addition to the team.,2024-08-31
CUST_0779,4,Passive,5,Subscription price is too high for what's offered.,2024-10-04
CUST_0780,4,Promoter,10,Wish there were more pre-game analysis segments.,2024-08-11
CUST_0781,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-07-02
CUST_0782,1,Detractor,0,Subscription price is too high for what's offered.,2024-11-01
CUST_0783,4,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-07
CUST_0784,4,Promoter,10,"The app keeps crashing, please fix it.",2024-09-27
CUST_0785,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-12-14
CUST_0786,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-08-31
CUST_0787,1,Passive,5,I love the new commentator! Great addition to the team.,2024-08-30
CUST_0788,3,Passive,5,The streaming quality was terrible during the last game.,2024-11-03
CUST_0789,2,Passive,5,The streaming quality was terrible during the last game.,2024-11-30
CUST_0790,5,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-11
CUST_0791,4,Promoter,10,"The app keeps crashing, please fix it.",2024-01-16
CUST_0792,3,Detractor,0,"The app keeps crashing, please fix it.",2024-08-30
CUST_0793,5,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-05-03
CUST_0794,5,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-27
CUST_0795,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-05-01
CUST_0796,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-05-07
CUST_0797,4,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-06-01
CUST_0798,5,Passive,5,"No feedback, everything seems to be working fine.",2024-11-22
CUST_0799,2,Passive,5,"No feedback, everything seems to be working fine.",2024-09-24
CUST_0800,1,Passive,5,"No feedback, everything seems to be working fine.",2024-04-24
CUST_0801,5,Promoter,10,The streaming quality was terrible during the last game.,2024-12-16
CUST_0802,2,Detractor,0,Wish there were more pre-game analysis segments.,2024-07-20
CUST_0803,1,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-06-01
CUST_0804,3,Promoter,10,"The app keeps crashing, please fix it.",2024-02-24
CUST_0805,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-15
CUST_0806,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-13
CUST_0807,2,Passive,5,"No feedback, everything seems to be working fine.",2024-12-18
CUST_0808,5,Detractor,0,Subscription price is too high for what's offered.,2024-05-22
CUST_0809,1,Passive,5,Subscription price is too high for what's offered.,2024-12-18
CUST_0810,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-18
CUST_0811,3,Promoter,10,"No feedback, everything seems to be working fine.",2024-02-23
CUST_0812,4,Promoter,10,"No feedback, everything seems to be working fine.",2024-07-02
CUST_0813,4,Passive,5,I love the new commentator! Great addition to the team.,2024-01-01
CUST_0814,1,Promoter,10,Wish there were more pre-game analysis segments.,2024-06-23
CUST_0815,3,Promoter,10,Subscription price is too high for what's offered.,2024-11-21
CUST_0816,5,Promoter,10,"The app keeps crashing, please fix it.",2024-02-28
CUST_0817,3,Promoter,10,Wish there were more pre-game analysis segments.,2024-09-28
CUST_0818,4,Detractor,0,"No feedback, everything seems to be working fine.",2024-10-17
CUST_0819,2,Promoter,10,Subscription price is too high for what's offered.,2024-06-17
CUST_0820,2,Promoter,10,Subscription price is too high for what's offered.,2024-04-18
CUST_0821,2,Promoter,10,The streaming quality was terrible during the last game.,2024-10-01
CUST_0822,3,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-03
CUST_0823,2,Detractor,0,"No feedback, everything seems to be working fine.",2024-07-12
CUST_0824,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-20
CUST_0825,5,Promoter,10,"No feedback, everything seems to be working fine.",2024-02-05
CUST_0826,3,Detractor,0,"No feedback, everything seems to be working fine.",2024-10-18
CUST_0827,2,Passive,5,"The app keeps crashing, please fix it.",2024-09-09
CUST_0828,4,Passive,5,"The app keeps crashing, please fix it.",2024-03-13
CUST_0829,5,Promoter,10,The streaming quality was terrible during the last game.,2024-05-08
CUST_0830,5,Promoter,10,"The app keeps crashing, please fix it.",2024-07-28
CUST_0831,3,Detractor,0,Wish there were more pre-game analysis segments.,2024-08-28
CUST_0832,5,Detractor,0,I love the new commentator! Great addition to the team.,2024-07-19
CUST_0833,3,Passive,5,The streaming quality was terrible during the last game.,2024-03-07
CUST_0834,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-20
CUST_0835,1,Detractor,0,Wish there were more pre-game analysis segments.,2024-01-05
CUST_0836,4,Passive,5,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-04-04
CUST_0837,1,Passive,5,"No feedback, everything seems to be working fine.",2024-11-19
CUST_0838,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-20
CUST_0839,4,Detractor,0,"The app keeps crashing, please fix it.",2024-01-04
CUST_0840,3,Promoter,10,I love the new commentator! Great addition to the team.,2024-09-29
CUST_0841,4,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-20
CUST_0842,2,Passive,5,I love the new commentator! Great addition to the team.,2024-12-24
CUST_0843,2,Promoter,10,Subscription price is too high for what's offered.,2024-12-22
CUST_0844,1,Passive,5,Subscription price is too high for what's offered.,2024-05-13
CUST_0845,5,Passive,5,The streaming quality was terrible during the last game.,2024-01-25
CUST_0846,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-29
CUST_0847,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-23
CUST_0848,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-20
CUST_0849,1,Passive,5,Wish there were more pre-game analysis segments.,2024-01-30
CUST_0850,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-07-28
CUST_0851,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-24
CUST_0852,3,Promoter,10,Subscription price is too high for what's offered.,2024-01-05
CUST_0853,4,Promoter,10,Subscription price is too high for what's offered.,2024-07-04
CUST_0854,1,Promoter,10,Subscription price is too high for what's offered.,2024-05-14
CUST_0855,3,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-17
CUST_0856,3,Promoter,10,"The app keeps crashing, please fix it.",2024-06-22
CUST_0857,5,Promoter,10,The streaming quality was terrible during the last game.,2024-10-17
CUST_0858,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-04-09
CUST_0859,3,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-06-04
CUST_0860,2,Detractor,0,"No feedback, everything seems to be working fine.",2024-08-26
CUST_0861,3,Promoter,10,Subscription price is too high for what's offered.,2024-09-28
CUST_0862,5,Passive,5,I love the new commentator! Great addition to the team.,2024-10-31
CUST_0863,5,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-28
CUST_0864,5,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-12-17
CUST_0865,3,Detractor,0,"No feedback, everything seems to be working fine.",2024-04-28
CUST_0866,2,Passive,5,"No feedback, everything seems to be working fine.",2024-11-15
CUST_0867,1,Passive,5,Subscription price is too high for what's offered.,2024-07-30
CUST_0868,4,Promoter,10,"No feedback, everything seems to be working fine.",2024-03-14
CUST_0869,1,Passive,5,The streaming quality was terrible during the last game.,2024-12-09
CUST_0870,1,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-06-14
CUST_0871,4,Passive,5,Wish there were more pre-game analysis segments.,2024-08-09
CUST_0872,1,Promoter,10,I love the new commentator! Great addition to the team.,2024-03-11
CUST_0873,1,Promoter,10,"The app keeps crashing, please fix it.",2024-11-17
CUST_0874,3,Passive,5,I love the new commentator! Great addition to the team.,2024-06-28
CUST_0875,1,Detractor,0,Wish there were more pre-game analysis segments.,2024-03-14
CUST_0876,3,Passive,5,Subscription price is too high for what's offered.,2024-10-25
CUST_0877,3,Passive,5,Wish there were more pre-game analysis segments.,2024-06-29
CUST_0878,5,Detractor,0,"The app keeps crashing, please fix it.",2024-06-13
CUST_0879,1,Passive,5,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-04-14
CUST_0880,5,Promoter,10,"No feedback, everything seems to be working fine.",2024-08-30
CUST_0881,4,Promoter,10,Wish there were more pre-game analysis segments.,2024-07-08
CUST_0882,1,Detractor,0,Wish there were more pre-game analysis segments.,2024-06-02
CUST_0883,4,Passive,5,"No feedback, everything seems to be working fine.",2024-08-08
CUST_0884,3,Detractor,0,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-07-24
CUST_0885,2,Passive,5,I love the new commentator! Great addition to the team.,2024-10-31
CUST_0886,3,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-26
CUST_0887,4,Passive,5,"No feedback, everything seems to be working fine.",2024-02-14
CUST_0888,4,Passive,5,"No feedback, everything seems to be working fine.",2024-04-10
CUST_0889,3,Detractor,0,"The app keeps crashing, please fix it.",2024-06-28
CUST_0890,4,Promoter,10,The streaming quality was terrible during the last game.,2024-11-29
CUST_0891,3,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-08-09
CUST_0892,1,Passive,5,"No feedback, everything seems to be working fine.",2024-04-02
CUST_0893,3,Promoter,10,Subscription price is too high for what's offered.,2024-08-05
CUST_0894,1,Promoter,10,The streaming quality was terrible during the last game.,2024-02-03
CUST_0895,4,Passive,5,"The app keeps crashing, please fix it.",2024-12-07
CUST_0896,2,Passive,5,"No feedback, everything seems to be working fine.",2024-11-14
CUST_0897,2,Detractor,0,Subscription price is too high for what's offered.,2024-05-05
CUST_0898,5,Detractor,0,Subscription price is too high for what's offered.,2024-12-17
CUST_0899,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-19
CUST_0900,1,Promoter,10,Subscription price is too high for what's offered.,2024-07-11
CUST_0901,4,Detractor,0,Wish there were more pre-game analysis segments.,2024-08-20
CUST_0902,3,Passive,5,Subscription price is too high for what's offered.,2024-12-06
CUST_0903,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-06-30
CUST_0904,4,Detractor,0,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-04-11
CUST_0905,5,Passive,5,I love the new commentator! Great addition to the team.,2024-05-20
CUST_0906,5,Promoter,10,I love the new commentator! Great addition to the team.,2024-07-08
CUST_0907,5,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-02-06
CUST_0908,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-02-09
CUST_0909,4,Detractor,0,Wish there were more pre-game analysis segments.,2024-08-08
CUST_0910,5,Promoter,10,Wish there were more pre-game analysis segments.,2024-10-24
CUST_0911,5,Detractor,0,Wish there were more pre-game analysis segments.,2024-06-16
CUST_0912,1,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-21
CUST_0913,5,Promoter,10,I love the new commentator! Great addition to the team.,2024-11-12
CUST_0914,5,Detractor,0,Subscription price is too high for what's offered.,2024-02-03
CUST_0915,4,Promoter,10,"No feedback, everything seems to be working fine.",2024-04-10
CUST_0916,3,Promoter,10,Wish there were more pre-game analysis segments.,2024-06-27
CUST_0917,3,Passive,5,Subscription price is too high for what's offered.,2024-03-18
CUST_0918,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-14
CUST_0919,4,Detractor,0,Wish there were more pre-game analysis segments.,2024-02-09
CUST_0920,2,Detractor,0,Subscription price is too high for what's offered.,2024-03-08
CUST_0921,4,Promoter,10,"The app keeps crashing, please fix it.",2024-09-05
CUST_0922,1,Promoter,10,The streaming quality was terrible during the last game.,2024-10-24
CUST_0923,5,Detractor,0,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-03-02
CUST_0924,2,Detractor,0,"No feedback, everything seems to be working fine.",2024-04-03
CUST_0925,1,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-28
CUST_0926,1,Promoter,10,The streaming quality was terrible during the last game.,2024-11-03
CUST_0927,3,Promoter,10,I love the new commentator! Great addition to the team.,2024-12-05
CUST_0928,4,Promoter,10,Subscription price is too high for what's offered.,2024-09-09
CUST_0929,4,Promoter,10,Subscription price is too high for what's offered.,2024-12-26
CUST_0930,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-29
CUST_0931,1,Passive,5,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-12-26
CUST_0932,1,Promoter,10,Subscription price is too high for what's offered.,2024-10-08
CUST_0933,5,Passive,5,I love the new commentator! Great addition to the team.,2024-09-05
CUST_0934,2,Passive,5,Subscription price is too high for what's offered.,2024-06-10
CUST_0935,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-05-10
CUST_0936,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-10
CUST_0937,3,Promoter,10,I love the new commentator! Great addition to the team.,2024-02-17
CUST_0938,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-06
CUST_0939,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-12
CUST_0940,2,Passive,5,"No feedback, everything seems to be working fine.",2024-03-30
CUST_0941,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-24
CUST_0942,4,Detractor,0,I love the new commentator! Great addition to the team.,2024-01-31
CUST_0943,4,Detractor,0,The streaming quality was terrible during the last game.,2024-05-09
CUST_0944,4,Promoter,10,Subscription price is too high for what's offered.,2024-07-12
CUST_0945,1,Promoter,10,I love the new commentator! Great addition to the team.,2024-10-14
CUST_0946,2,Promoter,10,The streaming quality was terrible during the last game.,2024-09-14
CUST_0947,4,Promoter,10,"The app keeps crashing, please fix it.",2024-11-16
CUST_0948,4,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-25
CUST_0949,1,Promoter,10,The streaming quality was terrible during the last game.,2024-09-09
CUST_0950,4,Promoter,10,Subscription price is too high for what's offered.,2024-07-25
CUST_0951,2,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-01-22
CUST_0952,4,Promoter,10,I love the new commentator! Great addition to the team.,2024-01-15
CUST_0953,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-08-16
CUST_0954,5,Detractor,0,"The app keeps crashing, please fix it.",2024-05-14
CUST_0955,3,Detractor,0,"No feedback, everything seems to be working fine.",2024-04-02
CUST_0956,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-09
CUST_0957,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-07-25
CUST_0958,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-23
CUST_0959,3,Detractor,0,Subscription price is too high for what's offered.,2024-06-18
CUST_0960,3,Promoter,10,Wish there were more pre-game analysis segments.,2024-07-21
CUST_0961,3,Detractor,0,"No feedback, everything seems to be working fine.",2024-06-05
CUST_0962,5,Promoter,10,The streaming quality was terrible during the last game.,2024-11-30
CUST_0963,4,Detractor,0,Wish there were more pre-game analysis segments.,2024-11-02
CUST_0964,3,Passive,5,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-09-07
CUST_0965,1,Promoter,10,"The app keeps crashing, please fix it.",2024-08-13
CUST_0966,5,Promoter,10,I love the new commentator! Great addition to the team.,2024-05-24
CUST_0967,3,Passive,5,"No feedback, everything seems to be working fine.",2024-02-13
CUST_0968,3,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-03-24
CUST_0969,3,Promoter,10,The streaming quality was terrible during the last game.,2024-07-03
CUST_0970,3,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-12-12
CUST_0971,2,Detractor,0,"No feedback, everything seems to be working fine.",2024-09-14
CUST_0972,5,Detractor,0,The streaming quality was terrible during the last game.,2024-04-12
CUST_0973,1,Detractor,0,"No feedback, everything seems to be working fine.",2024-09-28
CUST_0974,1,Detractor,0,The streaming quality was terrible during the last game.,2024-12-23
CUST_0975,5,Passive,5,Subscription price is too high for what's offered.,2024-02-16
CUST_0976,4,Passive,5,"No feedback, everything seems to be working fine.",2024-06-02
CUST_0977,3,Promoter,10,"No feedback, everything seems to be working fine.",2024-07-21
CUST_0978,2,Promoter,10,Subscription price is too high for what's offered.,2024-07-20
