CustomerID,CSAT_Score,NPS_Category,NPS_Score_Numeric,Open_Ended_Feedback,Survey_Date,survey_month,feedback_clean,sentiment_compound,sentiment_label
CUST_0381,5,Detractor,0,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-08-31,2024-08,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0382,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-02-21,2024-02,no feedback everything seems to be working fine,-0.1027,negative
CUST_0383,1,Promoter,10,"The app keeps crashing, please fix it.",2024-01-26,2024-01,the app keeps crashing please fix it,0.3182,positive
CUST_0384,3,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-10-10,2024-10,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0385,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-08-22,2024-08,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0386,1,Promoter,10,I love the new commentator! Great addition to the team.,2024-01-08,2024-01,i love the new commentator great addition to the team,0.8519,positive
CUST_0387,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-03-16,2024-03,no feedback everything seems to be working fine,-0.1027,negative
CUST_0388,5,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-11-07,2024-11,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0389,2,Detractor,0,The streaming quality was terrible during the last game.,2024-09-14,2024-09,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0390,3,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-27,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0391,4,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-05,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0392,1,Passive,5,Wish there were more pre-game analysis segments.,2024-12-12,2024-12,wish there were more pre game analysis segments,0.4019,positive
CUST_0393,3,Passive,5,"No feedback, everything seems to be working fine.",2024-05-21,2024-05,no feedback everything seems to be working fine,-0.1027,negative
CUST_0394,4,Passive,5,The streaming quality was terrible during the last game.,2024-08-12,2024-08,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0395,1,Detractor,0,I love the new commentator! Great addition to the team.,2024-07-06,2024-07,i love the new commentator great addition to the team,0.8519,positive
CUST_0396,3,Detractor,0,"No feedback, everything seems to be working fine.",2024-08-08,2024-08,no feedback everything seems to be working fine,-0.1027,negative
CUST_0397,3,Detractor,0,The streaming quality was terrible during the last game.,2024-04-28,2024-04,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0398,1,Passive,5,"No feedback, everything seems to be working fine.",2024-09-15,2024-09,no feedback everything seems to be working fine,-0.1027,negative
CUST_0399,1,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-22,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0400,1,Passive,5,"The app keeps crashing, please fix it.",2024-08-03,2024-08,the app keeps crashing please fix it,0.3182,positive
CUST_0401,1,Passive,5,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-04-27,2024-04,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0402,5,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-07,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0403,2,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-06-09,2024-06,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0404,1,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-19,2024-10,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0405,2,Passive,5,I love the new commentator! Great addition to the team.,2024-11-20,2024-11,i love the new commentator great addition to the team,0.8519,positive
CUST_0406,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-07,2024-12,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0407,2,Passive,5,Subscription price is too high for what's offered.,2024-11-04,2024-11,subscription price is too high for what s offered,0.0,neutral
CUST_0408,5,Promoter,10,I love the new commentator! Great addition to the team.,2024-03-05,2024-03,i love the new commentator great addition to the team,0.8519,positive
CUST_0409,2,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-08,2024-10,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0410,5,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-05-09,2024-05,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0411,3,Promoter,10,Subscription price is too high for what's offered.,2024-11-13,2024-11,subscription price is too high for what s offered,0.0,neutral
CUST_0412,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-26,2024-01,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0413,5,Promoter,10,I love the new commentator! Great addition to the team.,2024-02-14,2024-02,i love the new commentator great addition to the team,0.8519,positive
CUST_0414,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-14,2024-09,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0415,5,Promoter,10,Subscription price is too high for what's offered.,2024-12-06,2024-12,subscription price is too high for what s offered,0.0,neutral
CUST_0416,1,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-15,2024-09,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0417,3,Detractor,0,"No feedback, everything seems to be working fine.",2024-03-20,2024-03,no feedback everything seems to be working fine,-0.1027,negative
CUST_0418,3,Detractor,0,"No feedback, everything seems to be working fine.",2024-04-27,2024-04,no feedback everything seems to be working fine,-0.1027,negative
CUST_0419,4,Detractor,0,I love the new commentator! Great addition to the team.,2024-04-11,2024-04,i love the new commentator great addition to the team,0.8519,positive
CUST_0420,4,Promoter,10,The streaming quality was terrible during the last game.,2024-02-02,2024-02,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0421,1,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-09-14,2024-09,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0422,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-08,2024-03,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0423,2,Passive,5,Subscription price is too high for what's offered.,2024-08-18,2024-08,subscription price is too high for what s offered,0.0,neutral
CUST_0424,5,Promoter,10,The streaming quality was terrible during the last game.,2024-05-29,2024-05,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0425,4,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-03,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0426,4,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-08-02,2024-08,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0427,2,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-10,2024-10,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0428,5,Passive,5,Subscription price is too high for what's offered.,2024-10-01,2024-10,subscription price is too high for what s offered,0.0,neutral
CUST_0429,5,Passive,5,"The app keeps crashing, please fix it.",2024-03-03,2024-03,the app keeps crashing please fix it,0.3182,positive
CUST_0430,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-05-16,2024-05,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0431,3,Passive,5,Wish there were more pre-game analysis segments.,2024-01-03,2024-01,wish there were more pre game analysis segments,0.4019,positive
CUST_0432,1,Detractor,0,Subscription price is too high for what's offered.,2024-05-31,2024-05,subscription price is too high for what s offered,0.0,neutral
CUST_0433,4,Passive,5,"No feedback, everything seems to be working fine.",2024-03-23,2024-03,no feedback everything seems to be working fine,-0.1027,negative
CUST_0434,2,Passive,5,"No feedback, everything seems to be working fine.",2024-12-19,2024-12,no feedback everything seems to be working fine,-0.1027,negative
CUST_0435,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-08-13,2024-08,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0436,4,Promoter,10,"The app keeps crashing, please fix it.",2024-08-17,2024-08,the app keeps crashing please fix it,0.3182,positive
CUST_0437,1,Promoter,10,The streaming quality was terrible during the last game.,2024-02-09,2024-02,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0438,4,Passive,5,"No feedback, everything seems to be working fine.",2024-10-21,2024-10,no feedback everything seems to be working fine,-0.1027,negative
CUST_0439,2,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-03-23,2024-03,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0440,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-02,2024-01,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0441,1,Detractor,0,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-01-11,2024-01,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0442,2,Passive,5,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-02-06,2024-02,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0443,2,Detractor,0,Wish there were more pre-game analysis segments.,2024-06-13,2024-06,wish there were more pre game analysis segments,0.4019,positive
CUST_0444,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-18,2024-12,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0445,3,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-05-18,2024-05,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0446,1,Detractor,0,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-06-17,2024-06,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0447,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-03,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0448,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-27,2024-09,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0449,2,Promoter,10,The streaming quality was terrible during the last game.,2024-12-28,2024-12,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0450,1,Passive,5,The streaming quality was terrible during the last game.,2024-01-21,2024-01,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0451,5,Detractor,0,The streaming quality was terrible during the last game.,2024-03-05,2024-03,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0452,3,Promoter,10,"The app keeps crashing, please fix it.",2024-03-12,2024-03,the app keeps crashing please fix it,0.3182,positive
CUST_0453,4,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-04-04,2024-04,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0454,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-27,2024-10,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0455,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-15,2024-12,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0456,4,Detractor,0,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-05-27,2024-05,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0457,4,Promoter,10,"No feedback, everything seems to be working fine.",2024-03-30,2024-03,no feedback everything seems to be working fine,-0.1027,negative
CUST_0458,5,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-07-06,2024-07,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0459,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-12,2024-09,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0460,4,Detractor,0,I love the new commentator! Great addition to the team.,2024-08-24,2024-08,i love the new commentator great addition to the team,0.8519,positive
CUST_0461,2,Passive,5,The streaming quality was terrible during the last game.,2024-09-28,2024-09,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0462,5,Passive,5,Wish there were more pre-game analysis segments.,2024-04-15,2024-04,wish there were more pre game analysis segments,0.4019,positive
CUST_0463,1,Promoter,10,Subscription price is too high for what's offered.,2024-05-19,2024-05,subscription price is too high for what s offered,0.0,neutral
CUST_0464,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-06-04,2024-06,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0465,2,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-07,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0466,1,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-06-26,2024-06,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0467,4,Promoter,10,"The app keeps crashing, please fix it.",2024-12-29,2024-12,the app keeps crashing please fix it,0.3182,positive
CUST_0468,2,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-11-25,2024-11,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0469,3,Promoter,10,The streaming quality was terrible during the last game.,2024-01-23,2024-01,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0470,4,Promoter,10,"The app keeps crashing, please fix it.",2024-11-01,2024-11,the app keeps crashing please fix it,0.3182,positive
CUST_0471,4,Passive,5,"No feedback, everything seems to be working fine.",2024-07-21,2024-07,no feedback everything seems to be working fine,-0.1027,negative
CUST_0472,5,Passive,5,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-11-19,2024-11,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0473,3,Detractor,0,Wish there were more pre-game analysis segments.,2024-10-06,2024-10,wish there were more pre game analysis segments,0.4019,positive
CUST_0474,5,Detractor,0,"No feedback, everything seems to be working fine.",2024-09-17,2024-09,no feedback everything seems to be working fine,-0.1027,negative
CUST_0475,4,Promoter,10,"No feedback, everything seems to be working fine.",2024-11-18,2024-11,no feedback everything seems to be working fine,-0.1027,negative
CUST_0476,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-15,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0477,1,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-19,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0478,1,Promoter,10,"The app keeps crashing, please fix it.",2024-05-16,2024-05,the app keeps crashing please fix it,0.3182,positive
CUST_0479,2,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-02,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0480,1,Detractor,0,The streaming quality was terrible during the last game.,2024-05-28,2024-05,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0481,5,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-15,2024-12,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0482,1,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-08,2024-10,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0483,5,Passive,5,Wish there were more pre-game analysis segments.,2024-11-17,2024-11,wish there were more pre game analysis segments,0.4019,positive
CUST_0484,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-03-14,2024-03,no feedback everything seems to be working fine,-0.1027,negative
CUST_0485,1,Passive,5,"The app keeps crashing, please fix it.",2024-07-13,2024-07,the app keeps crashing please fix it,0.3182,positive
CUST_0486,4,Promoter,10,The streaming quality was terrible during the last game.,2024-10-15,2024-10,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0487,4,Promoter,10,"The app keeps crashing, please fix it.",2024-06-25,2024-06,the app keeps crashing please fix it,0.3182,positive
CUST_0488,4,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-10-03,2024-10,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0489,4,Detractor,0,"No feedback, everything seems to be working fine.",2024-10-02,2024-10,no feedback everything seems to be working fine,-0.1027,negative
CUST_0490,4,Passive,5,"No feedback, everything seems to be working fine.",2024-09-18,2024-09,no feedback everything seems to be working fine,-0.1027,negative
CUST_0491,2,Passive,5,"No feedback, everything seems to be working fine.",2024-10-12,2024-10,no feedback everything seems to be working fine,-0.1027,negative
CUST_0492,3,Detractor,0,The streaming quality was terrible during the last game.,2024-10-31,2024-10,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0493,2,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-17,2024-12,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0494,5,Detractor,0,"No feedback, everything seems to be working fine.",2024-11-11,2024-11,no feedback everything seems to be working fine,-0.1027,negative
CUST_0495,5,Promoter,10,"No feedback, everything seems to be working fine.",2024-07-12,2024-07,no feedback everything seems to be working fine,-0.1027,negative
CUST_0496,5,Promoter,10,"No feedback, everything seems to be working fine.",2024-09-30,2024-09,no feedback everything seems to be working fine,-0.1027,negative
CUST_0497,1,Passive,5,Subscription price is too high for what's offered.,2024-04-19,2024-04,subscription price is too high for what s offered,0.0,neutral
CUST_0498,2,Detractor,0,Subscription price is too high for what's offered.,2024-12-30,2024-12,subscription price is too high for what s offered,0.0,neutral
CUST_0499,3,Promoter,10,I love the new commentator! Great addition to the team.,2024-10-23,2024-10,i love the new commentator great addition to the team,0.8519,positive
CUST_0500,1,Passive,5,The streaming quality was terrible during the last game.,2024-02-11,2024-02,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0501,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-07-04,2024-07,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0502,4,Detractor,0,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-11-06,2024-11,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0503,2,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-26,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0504,5,Detractor,0,"No feedback, everything seems to be working fine.",2024-07-29,2024-07,no feedback everything seems to be working fine,-0.1027,negative
CUST_0505,3,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-09-03,2024-09,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0506,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-01,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0507,1,Passive,5,Wish there were more pre-game analysis segments.,2024-10-01,2024-10,wish there were more pre game analysis segments,0.4019,positive
CUST_0508,4,Promoter,10,"The app keeps crashing, please fix it.",2024-02-01,2024-02,the app keeps crashing please fix it,0.3182,positive
CUST_0509,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-05-22,2024-05,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0510,3,Promoter,10,"The app keeps crashing, please fix it.",2024-04-25,2024-04,the app keeps crashing please fix it,0.3182,positive
CUST_0511,1,Promoter,10,The streaming quality was terrible during the last game.,2024-08-09,2024-08,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0512,1,Promoter,10,Wish there were more pre-game analysis segments.,2024-07-22,2024-07,wish there were more pre game analysis segments,0.4019,positive
CUST_0513,2,Detractor,0,Wish there were more pre-game analysis segments.,2024-11-01,2024-11,wish there were more pre game analysis segments,0.4019,positive
CUST_0514,2,Detractor,0,"The app keeps crashing, please fix it.",2024-09-23,2024-09,the app keeps crashing please fix it,0.3182,positive
CUST_0515,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-06-11,2024-06,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0516,4,Detractor,0,The streaming quality was terrible during the last game.,2024-11-15,2024-11,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0517,4,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-11,2024-12,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0518,1,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-03,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0519,3,Detractor,0,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-12-21,2024-12,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0520,4,Promoter,10,"No feedback, everything seems to be working fine.",2024-04-24,2024-04,no feedback everything seems to be working fine,-0.1027,negative
CUST_0521,4,Passive,5,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-07-09,2024-07,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0522,3,Passive,5,I love the new commentator! Great addition to the team.,2024-12-08,2024-12,i love the new commentator great addition to the team,0.8519,positive
CUST_0523,4,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-30,2024-03,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0524,4,Passive,5,"The app keeps crashing, please fix it.",2024-05-18,2024-05,the app keeps crashing please fix it,0.3182,positive
CUST_0525,1,Detractor,0,"No feedback, everything seems to be working fine.",2024-10-12,2024-10,no feedback everything seems to be working fine,-0.1027,negative
CUST_0526,3,Detractor,0,"No feedback, everything seems to be working fine.",2024-03-31,2024-03,no feedback everything seems to be working fine,-0.1027,negative
CUST_0527,5,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-05-18,2024-05,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0528,3,Detractor,0,Subscription price is too high for what's offered.,2024-05-02,2024-05,subscription price is too high for what s offered,0.0,neutral
CUST_0529,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-31,2024-03,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0530,1,Passive,5,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-06-19,2024-06,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0531,4,Promoter,10,Wish there were more pre-game analysis segments.,2024-09-26,2024-09,wish there were more pre game analysis segments,0.4019,positive
CUST_0532,4,Passive,5,Wish there were more pre-game analysis segments.,2024-07-16,2024-07,wish there were more pre game analysis segments,0.4019,positive
CUST_0533,5,Promoter,10,Wish there were more pre-game analysis segments.,2024-02-22,2024-02,wish there were more pre game analysis segments,0.4019,positive
CUST_0534,1,Passive,5,The streaming quality was terrible during the last game.,2024-10-23,2024-10,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0535,5,Passive,5,"No feedback, everything seems to be working fine.",2024-07-27,2024-07,no feedback everything seems to be working fine,-0.1027,negative
CUST_0536,4,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-04,2024-12,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0537,1,Detractor,0,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-01-19,2024-01,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0538,1,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-08,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0539,5,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-05,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0540,2,Promoter,10,Wish there were more pre-game analysis segments.,2024-08-05,2024-08,wish there were more pre game analysis segments,0.4019,positive
CUST_0541,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-24,2024-03,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0542,5,Promoter,10,The streaming quality was terrible during the last game.,2024-07-03,2024-07,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0543,1,Passive,5,Subscription price is too high for what's offered.,2024-07-23,2024-07,subscription price is too high for what s offered,0.0,neutral
CUST_0544,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-07-24,2024-07,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0545,3,Passive,5,"The app keeps crashing, please fix it.",2024-07-26,2024-07,the app keeps crashing please fix it,0.3182,positive
CUST_0546,2,Detractor,0,I love the new commentator! Great addition to the team.,2024-10-19,2024-10,i love the new commentator great addition to the team,0.8519,positive
CUST_0547,3,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-02-28,2024-02,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0548,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-18,2024-09,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0549,5,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-28,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0550,1,Detractor,0,I love the new commentator! Great addition to the team.,2024-04-20,2024-04,i love the new commentator great addition to the team,0.8519,positive
CUST_0551,3,Passive,5,Subscription price is too high for what's offered.,2024-04-04,2024-04,subscription price is too high for what s offered,0.0,neutral
CUST_0552,1,Passive,5,"No feedback, everything seems to be working fine.",2024-07-30,2024-07,no feedback everything seems to be working fine,-0.1027,negative
CUST_0553,1,Detractor,0,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-02-14,2024-02,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0554,4,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-05-10,2024-05,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0555,4,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-07-09,2024-07,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0556,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-19,2024-09,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0557,4,Promoter,10,The streaming quality was terrible during the last game.,2024-09-12,2024-09,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0558,2,Passive,5,The streaming quality was terrible during the last game.,2024-07-27,2024-07,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0559,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-30,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0560,4,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-13,2024-09,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0561,2,Promoter,10,Subscription price is too high for what's offered.,2024-04-07,2024-04,subscription price is too high for what s offered,0.0,neutral
CUST_0562,3,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-05-10,2024-05,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0563,4,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-08-31,2024-08,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
